order_id,outlet,date
87165,K-Mart,2018-09-03 00:00:00
87166,Sam 's Club,2018-09-03 00:00:00
87167,Target,2018-09-03 00:00:00
87168,Big 5,2018-09-05 00:00:00
87169,Costco,2018-09-05 00:00:00
87170,Dick 's Sproting Goods,2018-09-05 00:00:00
87171,Target,2018-09-05 00:00:00
87172,Academy Sports,2018-09-06 00:00:00
87173,K-Mart,2018-09-06 00:00:00
87174,Dick 's Sproting Goods,2018-09-07 00:00:00
87175,Walmart,2018-09-07 00:00:00
87176,Costco,2018-09-09 00:00:00
87177,K-Mart,2018-09-09 00:00:00
87178,Target,2018-09-09 00:00:00
87179,Academy Sports,2018-09-10 00:00:00
87180,Walmart,2018-09-10 00:00:00
87181,Big 5,2018-09-11 00:00:00
87182,Sam 's Club,2018-09-11 00:00:00
87183,Costco,2018-09-12 00:00:00
87184,K-Mart,2018-09-12 00:00:00
87185,Target,2018-09-12 00:00:00
87186,Academy Sports,2018-09-13 00:00:00
87187,Dick 's Sproting Goods,2018-09-13 00:00:00
87188,Sam 's Club,2018-09-13 00:00:00
87189,Big 5,2018-09-14 00:00:00
87190,K-Mart,2018-09-14 00:00:00
87191,Walmart,2018-09-14 00:00:00
87192,Academy Sports,2018-09-15 00:00:00
87193,Sam 's Club,2018-09-16 00:00:00
87194,Big 5,2018-09-17 00:00:00
87195,Costco,2018-09-18 00:00:00
87196,Academy Sports,2018-09-20 00:00:00
87197,Dick 's Sproting Goods,2018-09-20 00:00:00
87198,K-Mart,2018-09-20 00:00:00
87199,Sam 's Club,2018-09-20 00:00:00
87200,Target,2018-09-20 00:00:00
87201,Costco,2018-09-21 00:00:00
87202,Walmart,2018-09-21 00:00:00
87203,Academy Sports,2018-09-22 00:00:00
87204,Dick 's Sproting Goods,2018-09-22 00:00:00
87205,Sam 's Club,2018-09-22 00:00:00
87206,Target,2018-09-22 00:00:00
87207,Big 5,2018-09-23 00:00:00
87208,Costco,2018-09-23 00:00:00
87209,K-Mart,2018-09-23 00:00:00
87210,Walmart,2018-09-23 00:00:00
87211,K-Mart,2018-09-25 00:00:00
87212,Sam 's Club,2018-09-25 00:00:00
87213,Target,2018-09-25 00:00:00
87214,Big 5,2018-09-26 00:00:00
87215,Costco,2018-09-26 00:00:00
87216,Walmart,2018-09-26 00:00:00
87217,Sam 's Club,2018-09-27 00:00:00
87218,Academy Sports,2018-09-28 00:00:00
87219,Costco,2018-09-28 00:00:00
87220,Dick 's Sproting Goods,2018-09-28 00:00:00
87221,Target,2018-09-28 00:00:00
87222,K-Mart,2018-09-29 00:00:00
87223,Big 5,2018-09-30 00:00:00
87224,Costco,2018-09-30 00:00:00
87225,Dick 's Sproting Goods,2018-09-30 00:00:00
87226,K-Mart,2018-10-01 00:00:00
87227,Target,2018-10-01 00:00:00
87228,Walmart,2018-10-01 00:00:00
87229,Costco,2018-10-02 00:00:00
87230,Sam 's Club,2018-10-02 00:00:00
87231,Academy Sports,2018-10-03 00:00:00
87232,Big 5,2018-10-04 00:00:00
87233,Costco,2018-10-04 00:00:00
87234,Dick 's Sproting Goods,2018-10-04 00:00:00
87235,K-Mart,2018-10-04 00:00:00
87236,Sam 's Club,2018-10-04 00:00:00
87237,Target,2018-10-04 00:00:00
87238,Academy Sports,2018-10-05 00:00:00
87239,Costco,2018-10-06 00:00:00
87240,Dick 's Sproting Goods,2018-10-06 00:00:00
87241,Walmart,2018-10-06 00:00:00
87242,Academy Sports,2018-10-07 00:00:00
87243,K-Mart,2018-10-07 00:00:00
87244,Target,2018-10-07 00:00:00
87245,Academy Sports,2018-10-09 00:00:00
87246,Big 5,2018-10-09 00:00:00
87247,Academy Sports,2018-10-11 00:00:00
87248,Dick 's Sproting Goods,2018-10-11 00:00:00
87249,K-Mart,2018-10-11 00:00:00
87250,Sam 's Club,2018-10-11 00:00:00
87251,Target,2018-10-11 00:00:00
87252,Big 5,2018-10-12 00:00:00
87253,Costco,2018-10-12 00:00:00
87254,Dick 's Sproting Goods,2018-10-13 00:00:00
87255,Sam 's Club,2018-10-13 00:00:00
87256,Big 5,2018-10-14 00:00:00
87257,K-Mart,2018-10-14 00:00:00
87258,Target,2018-10-14 00:00:00
87259,Walmart,2018-10-14 00:00:00
87260,Sam 's Club,2018-10-15 00:00:00
87261,Costco,2018-10-16 00:00:00
87262,Dick 's Sproting Goods,2018-10-16 00:00:00
87263,K-Mart,2018-10-16 00:00:00
87264,Academy Sports,2018-10-17 00:00:00
87265,Big 5,2018-10-17 00:00:00
87266,Sam 's Club,2018-10-18 00:00:00
87267,Academy Sports,2018-10-19 00:00:00
87268,Costco,2018-10-19 00:00:00
87269,Dick 's Sproting Goods,2018-10-19 00:00:00
87270,Target,2018-10-19 00:00:00
87271,K-Mart,2018-10-20 00:00:00
87272,Walmart,2018-10-20 00:00:00
87273,Academy Sports,2018-10-21 00:00:00
87274,Big 5,2018-10-21 00:00:00
87275,Costco,2018-10-21 00:00:00
87276,Target,2018-10-21 00:00:00
87277,Dick 's Sproting Goods,2018-10-22 00:00:00
87278,K-Mart,2018-10-22 00:00:00
87279,Sam 's Club,2018-10-22 00:00:00
87280,Academy Sports,2018-10-23 00:00:00
87281,Big 5,2018-10-23 00:00:00
87282,Target,2018-10-23 00:00:00
87283,Walmart,2018-10-23 00:00:00
87284,Dick 's Sproting Goods,2018-10-24 00:00:00
87285,K-Mart,2018-10-24 00:00:00
87286,Target,2018-10-25 00:00:00
87287,Walmart,2018-10-25 00:00:00
87288,K-Mart,2018-10-27 00:00:00
87289,Target,2018-10-27 00:00:00
87290,Dick 's Sproting Goods,2018-10-28 00:00:00
87291,Sam 's Club,2018-10-28 00:00:00
87292,Walmart,2018-10-28 00:00:00
87293,Academy Sports,2018-10-29 00:00:00
87294,Big 5,2018-10-29 00:00:00
87295,Costco,2018-10-29 00:00:00
87296,Target,2018-10-29 00:00:00
87297,Dick 's Sproting Goods,2018-10-30 00:00:00
87298,Sam 's Club,2018-10-30 00:00:00
87299,Academy Sports,2018-10-31 00:00:00
87300,Target,2018-10-31 00:00:00
87301,Costco,2018-11-02 00:00:00
87302,K-Mart,2018-11-03 00:00:00
87303,Academy Sports,2018-11-04 00:00:00
87304,Costco,2018-11-04 00:00:00
87305,Dick 's Sproting Goods,2018-11-04 00:00:00
87306,Big 5,2018-11-05 00:00:00
87307,Target,2018-11-05 00:00:00
87308,Walmart,2018-11-05 00:00:00
87309,Academy Sports,2018-11-06 00:00:00
87310,K-Mart,2018-11-06 00:00:00
87311,Big 5,2018-11-07 00:00:00
87312,Costco,2018-11-07 00:00:00
87313,Target,2018-11-07 00:00:00
87314,Academy Sports,2018-11-08 00:00:00
87315,Sam 's Club,2018-11-08 00:00:00
87316,Big 5,2018-11-09 00:00:00
87317,Costco,2018-11-09 00:00:00
87318,Target,2018-11-09 00:00:00
87319,K-Mart,2018-11-10 00:00:00
87320,Sam 's Club,2018-11-11 00:00:00
87321,Costco,2018-11-12 00:00:00
87322,Walmart,2018-11-12 00:00:00
87323,Academy Sports,2018-11-13 00:00:00
87324,Costco,2018-11-14 00:00:00
87325,K-Mart,2018-11-14 00:00:00
87326,Sam 's Club,2018-11-14 00:00:00
87327,Academy Sports,2018-11-15 00:00:00
87328,Dick 's Sproting Goods,2018-11-15 00:00:00
87329,Target,2018-11-15 00:00:00
87330,Walmart,2018-11-15 00:00:00
87331,Costco,2018-11-16 00:00:00
87332,K-Mart,2018-11-16 00:00:00
87333,Sam 's Club,2018-11-16 00:00:00
87334,Dick 's Sproting Goods,2018-11-17 00:00:00
87335,Target,2018-11-17 00:00:00
87336,Walmart,2018-11-17 00:00:00
87337,Costco,2018-11-18 00:00:00
87338,Academy Sports,2018-11-19 00:00:00
87339,Big 5,2018-11-19 00:00:00
87340,Sam 's Club,2018-11-19 00:00:00
87341,Walmart,2018-11-19 00:00:00
87342,Dick 's Sproting Goods,2018-11-20 00:00:00
87343,K-Mart,2018-11-21 00:00:00
87344,Target,2018-11-21 00:00:00
87345,Walmart,2018-11-21 00:00:00
87346,Big 5,2018-11-23 00:00:00
87347,Costco,2018-11-23 00:00:00
87348,Dick 's Sproting Goods,2018-11-23 00:00:00
87349,Sam 's Club,2018-11-23 00:00:00
87350,Target,2018-11-23 00:00:00
87351,Academy Sports,2018-11-24 00:00:00
87352,K-Mart,2018-11-24 00:00:00
87353,Walmart,2018-11-24 00:00:00
87354,Costco,2018-11-25 00:00:00
87355,Dick 's Sproting Goods,2018-11-25 00:00:00
87356,Academy Sports,2018-11-26 00:00:00
87357,Sam 's Club,2018-11-26 00:00:00
87358,Walmart,2018-11-26 00:00:00
87359,Dick 's Sproting Goods,2018-11-27 00:00:00
87360,Target,2018-11-27 00:00:00
87361,Academy Sports,2018-11-28 00:00:00
87362,Costco,2018-11-28 00:00:00
87363,Sam 's Club,2018-11-28 00:00:00
87364,Big 5,2018-11-29 00:00:00
87365,K-Mart,2018-11-30 00:00:00
87366,Academy Sports,2018-12-01 00:00:00
87367,Costco,2018-12-01 00:00:00
87368,Dick 's Sproting Goods,2018-12-01 00:00:00
87369,Sam 's Club,2018-12-01 00:00:00
87370,Walmart,2018-12-01 00:00:00
87371,Big 5,2018-12-02 00:00:00
87372,Target,2018-12-02 00:00:00
87373,K-Mart,2018-12-03 00:00:00
87374,Academy Sports,2018-12-05 00:00:00
87375,Costco,2018-12-05 00:00:00
87376,Walmart,2018-12-05 00:00:00
87377,Target,2018-12-06 00:00:00
87378,Big 5,2018-12-07 00:00:00
87379,K-Mart,2018-12-07 00:00:00
87380,Sam 's Club,2018-12-07 00:00:00
87381,Academy Sports,2018-12-08 00:00:00
87382,Costco,2018-12-08 00:00:00
87383,Walmart,2018-12-08 00:00:00
87384,Big 5,2018-12-09 00:00:00
87385,K-Mart,2018-12-09 00:00:00
87386,Sam 's Club,2018-12-09 00:00:00
87387,Target,2018-12-09 00:00:00
87388,Academy Sports,2018-12-10 00:00:00
87389,Costco,2018-12-10 00:00:00
87390,Dick 's Sproting Goods,2018-12-10 00:00:00
87391,Sam 's Club,2018-12-11 00:00:00
87392,Target,2018-12-11 00:00:00
87393,Walmart,2018-12-11 00:00:00
87394,Dick 's Sproting Goods,2018-12-12 00:00:00
87395,K-Mart,2018-12-12 00:00:00
87396,Sam 's Club,2018-12-13 00:00:00
87397,Target,2018-12-13 00:00:00
87398,Academy Sports,2018-12-14 00:00:00
87399,Costco,2018-12-14 00:00:00
87400,Dick 's Sproting Goods,2018-12-14 00:00:00
87401,Sam 's Club,2018-12-15 00:00:00
87402,Big 5,2018-12-16 00:00:00
87403,Target,2018-12-16 00:00:00
87404,Academy Sports,2018-12-17 00:00:00
87405,Walmart,2018-12-18 00:00:00
87406,Big 5,2018-12-19 00:00:00
87407,Costco,2018-12-19 00:00:00
87408,Sam 's Club,2018-12-20 00:00:00
87409,Target,2018-12-20 00:00:00
87410,Walmart,2018-12-21 00:00:00
87411,Academy Sports,2018-12-22 00:00:00
87412,Big 5,2018-12-22 00:00:00
87413,K-Mart,2018-12-22 00:00:00
87414,Target,2018-12-22 00:00:00
87415,Sam 's Club,2018-12-23 00:00:00
87416,Academy Sports,2018-12-24 00:00:00
87417,Target,2018-12-24 00:00:00
87418,Walmart,2018-12-24 00:00:00
87419,Dick 's Sproting Goods,2018-12-25 00:00:00
87420,K-Mart,2018-12-25 00:00:00
87421,Sam 's Club,2018-12-25 00:00:00
87422,Costco,2018-12-27 00:00:00
87423,K-Mart,2018-12-27 00:00:00
87424,Target,2018-12-27 00:00:00
87425,Walmart,2018-12-27 00:00:00
87426,Sam 's Club,2018-12-28 00:00:00
87427,Academy Sports,2018-12-29 00:00:00
87428,Costco,2018-12-29 00:00:00
87429,Walmart,2018-12-29 00:00:00
87430,Big 5,2018-12-30 00:00:00
87431,Dick 's Sproting Goods,2018-12-30 00:00:00
87432,K-Mart,2018-12-30 00:00:00
87433,Walmart,2018-12-31 00:00:00
87434,Academy Sports,2019-01-01 00:00:00
87435,Big 5,2019-01-01 00:00:00
87436,Costco,2019-01-01 00:00:00
87437,Target,2019-01-01 00:00:00
87438,K-Mart,2019-01-02 00:00:00
87439,Big 5,2019-01-03 00:00:00
87440,K-Mart,2019-01-04 00:00:00
87441,Academy Sports,2019-01-05 00:00:00
87442,Costco,2019-01-05 00:00:00
87443,Target,2019-01-05 00:00:00
87444,Costco,2019-01-07 00:00:00
87445,Dick 's Sproting Goods,2019-01-07 00:00:00
87446,K-Mart,2019-01-07 00:00:00
87447,Sam 's Club,2019-01-07 00:00:00
87448,Target,2019-01-07 00:00:00
87449,Academy Sports,2019-01-08 00:00:00
87450,Costco,2019-01-09 00:00:00
87451,Walmart,2019-01-09 00:00:00
87452,Target,2019-01-10 00:00:00
87453,Dick 's Sproting Goods,2019-01-11 00:00:00
87454,Walmart,2019-01-11 00:00:00
87455,Costco,2019-01-12 00:00:00
87456,K-Mart,2019-01-12 00:00:00
87457,Academy Sports,2019-01-13 00:00:00
87458,Big 5,2019-01-13 00:00:00
87459,Target,2019-01-13 00:00:00
87460,Walmart,2019-01-13 00:00:00
87461,Dick 's Sproting Goods,2019-01-14 00:00:00
87462,Sam 's Club,2019-01-14 00:00:00
87463,Costco,2019-01-15 00:00:00
87464,Walmart,2019-01-15 00:00:00
87465,Big 5,2019-01-16 00:00:00
87466,Dick 's Sproting Goods,2019-01-16 00:00:00
87467,Sam 's Club,2019-01-16 00:00:00
87468,Academy Sports,2019-01-17 00:00:00
87469,Costco,2019-01-17 00:00:00
87470,Target,2019-01-17 00:00:00
87471,Big 5,2019-01-18 00:00:00
87472,Sam 's Club,2019-01-18 00:00:00
87473,Walmart,2019-01-18 00:00:00
87474,Academy Sports,2019-01-19 00:00:00
87475,Dick 's Sproting Goods,2019-01-19 00:00:00
87476,Target,2019-01-19 00:00:00
87477,Costco,2019-01-20 00:00:00
87478,K-Mart,2019-01-20 00:00:00
87479,Walmart,2019-01-20 00:00:00
87480,Target,2019-01-21 00:00:00
87481,Big 5,2019-01-22 00:00:00
87482,Costco,2019-01-22 00:00:00
87483,Sam 's Club,2019-01-22 00:00:00
87484,Academy Sports,2019-01-23 00:00:00
87485,Dick 's Sproting Goods,2019-01-23 00:00:00
87486,K-Mart,2019-01-23 00:00:00
87487,Target,2019-01-23 00:00:00
87488,K-Mart,2019-01-25 00:00:00
87489,Sam 's Club,2019-01-27 00:00:00
87490,Big 5,2019-01-28 00:00:00
87491,Walmart,2019-01-28 00:00:00
87492,Costco,2019-01-29 00:00:00
87493,K-Mart,2019-01-29 00:00:00
87494,Sam 's Club,2019-01-29 00:00:00
87495,Target,2019-01-29 00:00:00
87496,Academy Sports,2019-01-30 00:00:00
87497,Dick 's Sproting Goods,2019-01-31 00:00:00
87498,Academy Sports,2019-02-01 00:00:00
87499,Target,2019-02-01 00:00:00
87500,K-Mart,2019-02-02 00:00:00
87501,Target,2019-02-03 00:00:00
87502,Academy Sports,2019-02-04 00:00:00
87503,Costco,2019-02-04 00:00:00
87504,K-Mart,2019-02-04 00:00:00
87505,Sam 's Club,2019-02-04 00:00:00
87506,Dick 's Sproting Goods,2019-02-05 00:00:00
87507,Target,2019-02-05 00:00:00
87508,Walmart,2019-02-05 00:00:00
87509,Target,2019-02-07 00:00:00
87510,Walmart,2019-02-07 00:00:00
87511,Big 5,2019-02-09 00:00:00
87512,Sam 's Club,2019-02-09 00:00:00
87513,Dick 's Sproting Goods,2019-02-10 00:00:00
87514,K-Mart,2019-02-10 00:00:00
87515,Walmart,2019-02-10 00:00:00
87516,Sam 's Club,2019-02-11 00:00:00
87517,Walmart,2019-02-12 00:00:00
87518,Academy Sports,2019-02-13 00:00:00
87519,Costco,2019-02-13 00:00:00
87520,Sam 's Club,2019-02-13 00:00:00
87521,Target,2019-02-13 00:00:00
87522,Dick 's Sproting Goods,2019-02-15 00:00:00
87523,Sam 's Club,2019-02-15 00:00:00
87524,Big 5,2019-02-16 00:00:00
87525,K-Mart,2019-02-16 00:00:00
87526,Target,2019-02-16 00:00:00
87527,Academy Sports,2019-02-17 00:00:00
87528,Costco,2019-02-17 00:00:00
87529,Target,2019-02-18 00:00:00
87530,Academy Sports,2019-02-19 00:00:00
87531,K-Mart,2019-02-19 00:00:00
87532,Big 5,2019-02-20 00:00:00
87533,Costco,2019-02-20 00:00:00
87534,Academy Sports,2019-02-21 00:00:00
87535,Sam 's Club,2019-02-21 00:00:00
87536,K-Mart,2019-02-22 00:00:00
87537,Walmart,2019-02-22 00:00:00
87538,Sam 's Club,2019-02-23 00:00:00
87539,Costco,2019-02-24 00:00:00
87540,Target,2019-02-24 00:00:00
87541,Academy Sports,2019-02-25 00:00:00
87542,Big 5,2019-02-25 00:00:00
87543,Dick 's Sproting Goods,2019-02-25 00:00:00
87544,K-Mart,2019-02-25 00:00:00
87545,Target,2019-02-26 00:00:00
87546,Walmart,2019-02-26 00:00:00
87547,Dick 's Sproting Goods,2019-02-27 00:00:00
87548,K-Mart,2019-02-27 00:00:00
87549,Big 5,2019-02-28 00:00:00
87550,Sam 's Club,2019-02-28 00:00:00
87551,Target,2019-02-28 00:00:00
87552,Walmart,2019-02-28 00:00:00
87553,Dick 's Sproting Goods,2019-03-01 00:00:00
87554,K-Mart,2019-03-02 00:00:00
87555,Sam 's Club,2019-03-02 00:00:00
87556,Academy Sports,2019-03-03 00:00:00
87557,Big 5,2019-03-03 00:00:00
87558,Costco,2019-03-03 00:00:00
87559,Dick 's Sproting Goods,2019-03-03 00:00:00
87560,K-Mart,2019-03-04 00:00:00
87561,Sam 's Club,2019-03-04 00:00:00
87562,Costco,2019-03-05 00:00:00
87563,Target,2019-03-05 00:00:00
87564,K-Mart,2019-03-06 00:00:00
87565,Sam 's Club,2019-03-06 00:00:00
87566,Academy Sports,2019-03-07 00:00:00
87567,Costco,2019-03-07 00:00:00
87568,Dick 's Sproting Goods,2019-03-07 00:00:00
87569,Walmart,2019-03-07 00:00:00
87570,Target,2019-03-08 00:00:00
87571,Costco,2019-03-09 00:00:00
87572,K-Mart,2019-03-09 00:00:00
87573,Academy Sports,2019-03-10 00:00:00
87574,Big 5,2019-03-11 00:00:00
87575,Costco,2019-03-11 00:00:00
87576,Dick 's Sproting Goods,2019-03-11 00:00:00
87577,Academy Sports,2019-03-12 00:00:00
87578,Sam 's Club,2019-03-12 00:00:00
87579,Target,2019-03-13 00:00:00
87580,Academy Sports,2019-03-14 00:00:00
87581,Big 5,2019-03-14 00:00:00
87582,Dick 's Sproting Goods,2019-03-14 00:00:00
87583,K-Mart,2019-03-14 00:00:00
87584,Sam 's Club,2019-03-15 00:00:00
87585,Target,2019-03-15 00:00:00
87586,Academy Sports,2019-03-17 00:00:00
87587,K-Mart,2019-03-17 00:00:00
87588,Walmart,2019-03-17 00:00:00
87589,Big 5,2019-03-18 00:00:00
87590,Costco,2019-03-18 00:00:00
87591,Target,2019-03-18 00:00:00
87592,Academy Sports,2019-03-19 00:00:00
87593,Costco,2019-03-20 00:00:00
87594,Dick 's Sproting Goods,2019-03-20 00:00:00
87595,K-Mart,2019-03-20 00:00:00
87596,Sam 's Club,2019-03-20 00:00:00
87597,Walmart,2019-03-20 00:00:00
87598,Big 5,2019-03-21 00:00:00
87599,Target,2019-03-21 00:00:00
87600,K-Mart,2019-03-22 00:00:00
87601,Walmart,2019-03-22 00:00:00
87602,Big 5,2019-03-23 00:00:00
87603,Dick 's Sproting Goods,2019-03-23 00:00:00
87604,Target,2019-03-23 00:00:00
87605,Costco,2019-03-24 00:00:00
87606,K-Mart,2019-03-24 00:00:00
87607,Sam 's Club,2019-03-24 00:00:00
87608,Walmart,2019-03-24 00:00:00
87609,Academy Sports,2019-03-25 00:00:00
87610,Dick 's Sproting Goods,2019-03-25 00:00:00
87611,K-Mart,2019-03-26 00:00:00
87612,Sam 's Club,2019-03-26 00:00:00
87613,Target,2019-03-26 00:00:00
87614,Academy Sports,2019-03-27 00:00:00
87615,Costco,2019-03-27 00:00:00
87616,Dick 's Sproting Goods,2019-03-27 00:00:00
87617,Walmart,2019-03-27 00:00:00
87618,K-Mart,2019-03-28 00:00:00
87619,Target,2019-03-28 00:00:00
87620,Academy Sports,2019-03-29 00:00:00
87621,Big 5,2019-03-29 00:00:00
87622,Sam 's Club,2019-03-29 00:00:00
87623,Walmart,2019-03-29 00:00:00
87624,Costco,2019-03-30 00:00:00
87625,Target,2019-03-30 00:00:00
87626,Sam 's Club,2019-03-31 00:00:00
87627,Walmart,2019-03-31 00:00:00
87628,Academy Sports,2019-04-02 00:00:00
87629,Costco,2019-04-02 00:00:00
87630,Dick 's Sproting Goods,2019-04-02 00:00:00
87631,Walmart,2019-04-02 00:00:00
87632,Big 5,2019-04-04 00:00:00
87633,Sam 's Club,2019-04-04 00:00:00
87634,Academy Sports,2019-04-05 00:00:00
87635,Dick 's Sproting Goods,2019-04-05 00:00:00
87636,K-Mart,2019-04-06 00:00:00
87637,Walmart,2019-04-06 00:00:00
87638,Costco,2019-04-07 00:00:00
87639,Sam 's Club,2019-04-07 00:00:00
87640,Big 5,2019-04-08 00:00:00
87641,Dick 's Sproting Goods,2019-04-08 00:00:00
87642,Academy Sports,2019-04-09 00:00:00
87643,Costco,2019-04-09 00:00:00
87644,Big 5,2019-04-10 00:00:00
87645,Dick 's Sproting Goods,2019-04-10 00:00:00
87646,Sam 's Club,2019-04-10 00:00:00
87647,Target,2019-04-10 00:00:00
87648,Walmart,2019-04-10 00:00:00
87649,K-Mart,2019-04-11 00:00:00
87650,Big 5,2019-04-12 00:00:00
87651,Target,2019-04-12 00:00:00
87652,Dick 's Sproting Goods,2019-04-13 00:00:00
87653,Sam 's Club,2019-04-13 00:00:00
87654,K-Mart,2019-04-14 00:00:00
87655,Target,2019-04-14 00:00:00
87656,Academy Sports,2019-04-15 00:00:00
87657,Sam 's Club,2019-04-15 00:00:00
87658,Costco,2019-04-16 00:00:00
87659,Target,2019-04-16 00:00:00
87660,Walmart,2019-04-16 00:00:00
87661,Dick 's Sproting Goods,2019-04-17 00:00:00
87662,K-Mart,2019-04-17 00:00:00
87663,Dick 's Sproting Goods,2019-04-19 00:00:00
87664,Sam 's Club,2019-04-19 00:00:00
87665,Target,2019-04-19 00:00:00
87666,Costco,2019-04-20 00:00:00
87667,Walmart,2019-04-20 00:00:00
87668,Big 5,2019-04-21 00:00:00
87669,Target,2019-04-21 00:00:00
87670,K-Mart,2019-04-23 00:00:00
87671,Walmart,2019-04-23 00:00:00
87672,Academy Sports,2019-04-24 00:00:00
87673,Costco,2019-04-24 00:00:00
87674,Target,2019-04-24 00:00:00
87675,K-Mart,2019-04-25 00:00:00
87676,Academy Sports,2019-04-26 00:00:00
87677,K-Mart,2019-04-27 00:00:00
87678,Sam 's Club,2019-04-27 00:00:00
87679,Costco,2019-04-28 00:00:00
87680,Walmart,2019-04-28 00:00:00
87681,Academy Sports,2019-04-29 00:00:00
87682,Dick 's Sproting Goods,2019-04-29 00:00:00
87683,Target,2019-04-29 00:00:00
87684,Costco,2019-04-30 00:00:00
87685,K-Mart,2019-04-30 00:00:00
87686,Academy Sports,2019-05-01 00:00:00
87687,Sam 's Club,2019-05-01 00:00:00
87688,K-Mart,2019-05-02 00:00:00
87689,Target,2019-05-02 00:00:00
87690,Academy Sports,2019-05-03 00:00:00
87691,Dick 's Sproting Goods,2019-05-03 00:00:00
87692,Big 5,2019-05-04 00:00:00
87693,Costco,2019-05-04 00:00:00
87694,Sam 's Club,2019-05-04 00:00:00
87695,K-Mart,2019-05-05 00:00:00
87696,Costco,2019-05-06 00:00:00
87697,Sam 's Club,2019-05-06 00:00:00
87698,Walmart,2019-05-06 00:00:00
87699,Big 5,2019-05-07 00:00:00
87700,Dick 's Sproting Goods,2019-05-07 00:00:00
87701,Sam 's Club,2019-05-08 00:00:00
87702,Target,2019-05-08 00:00:00
87703,Walmart,2019-05-08 00:00:00
87704,Big 5,2019-05-09 00:00:00
87705,Academy Sports,2019-05-10 00:00:00
87706,Costco,2019-05-10 00:00:00
87707,K-Mart,2019-05-10 00:00:00
87708,Target,2019-05-10 00:00:00
87709,Sam 's Club,2019-05-11 00:00:00
87710,Academy Sports,2019-05-12 00:00:00
87711,Big 5,2019-05-12 00:00:00
87712,Costco,2019-05-12 00:00:00
87713,K-Mart,2019-05-13 00:00:00
87714,Target,2019-05-13 00:00:00
87715,Dick 's Sproting Goods,2019-05-14 00:00:00
87716,Sam 's Club,2019-05-14 00:00:00
87717,Academy Sports,2019-05-15 00:00:00
87718,Costco,2019-05-15 00:00:00
87719,Walmart,2019-05-15 00:00:00
87720,K-Mart,2019-05-16 00:00:00
87721,Sam 's Club,2019-05-16 00:00:00
87722,Academy Sports,2019-05-17 00:00:00
87723,Dick 's Sproting Goods,2019-05-17 00:00:00
87724,Target,2019-05-17 00:00:00
87725,Walmart,2019-05-17 00:00:00
87726,Big 5,2019-05-19 00:00:00
87727,Costco,2019-05-19 00:00:00
87728,Target,2019-05-19 00:00:00
87729,Walmart,2019-05-19 00:00:00
87730,K-Mart,2019-05-20 00:00:00
87731,Sam 's Club,2019-05-20 00:00:00
87732,Academy Sports,2019-05-21 00:00:00
87733,Costco,2019-05-21 00:00:00
87734,Dick 's Sproting Goods,2019-05-21 00:00:00
87735,K-Mart,2019-05-22 00:00:00
87736,Target,2019-05-22 00:00:00
87737,Costco,2019-05-24 00:00:00
87738,Walmart,2019-05-24 00:00:00
87739,Big 5,2019-05-25 00:00:00
87740,Dick 's Sproting Goods,2019-05-25 00:00:00
87741,K-Mart,2019-05-25 00:00:00
87742,Target,2019-05-25 00:00:00
87743,Academy Sports,2019-05-26 00:00:00
87744,Big 5,2019-05-27 00:00:00
87745,Walmart,2019-05-27 00:00:00
87746,Sam 's Club,2019-05-28 00:00:00
87747,Dick 's Sproting Goods,2019-05-29 00:00:00
87748,Target,2019-05-29 00:00:00
87749,K-Mart,2019-05-30 00:00:00
87750,Sam 's Club,2019-05-30 00:00:00
87751,Big 5,2019-05-31 00:00:00
87752,Costco,2019-05-31 00:00:00
87753,Walmart,2019-05-31 00:00:00
87754,Academy Sports,2019-06-01 00:00:00
87755,Target,2019-06-01 00:00:00
87756,K-Mart,2019-06-02 00:00:00
87757,Big 5,2019-06-03 00:00:00
87758,Sam 's Club,2019-06-03 00:00:00
87759,Target,2019-06-03 00:00:00
87760,Costco,2019-06-04 00:00:00
87761,Academy Sports,2019-06-05 00:00:00
87762,K-Mart,2019-06-05 00:00:00
87763,Sam 's Club,2019-06-05 00:00:00
87764,Walmart,2019-06-05 00:00:00
87765,Big 5,2019-06-06 00:00:00
87766,Dick 's Sproting Goods,2019-06-06 00:00:00
87767,Target,2019-06-06 00:00:00
87768,Costco,2019-06-07 00:00:00
87769,K-Mart,2019-06-07 00:00:00
87770,K-Mart,2019-06-09 00:00:00
87771,Target,2019-06-09 00:00:00
87772,Walmart,2019-06-09 00:00:00
